爬取时间,video_aid,video_cid,up_id,标题,up_name,上传时间,审核时间,播放时长,简介,标签分区,标签分区id,标签个数,使用标签,使用标签id,硬币数,弹幕数,点踩数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,跳转链接,跳转app,链接文本
1676452355,481830945,1007548008,676128647,老夫老妻情人节Q&A,张踩铃,1676372400,1676371860,314,,日常,21,4,爱情何不慢慢来;夫妻;情人节;欧诗漫,35413689;30948;16869;3254316,1026,445,0,682,0,16242,221,453,215404,1,0,无,无,无
1676452360,906654276,1003913776,2059948388,“后来，国内唯一这么敢讽刺的台词再也没有了！！”,像素种花兔,1676141274,1676141274,193,-,影视剪辑,183,10,影视剪辑;吴刚;演技;侯勇;人民的名义;台词向;高育良;祁同伟;赵德汉;许文广,318570;206947;72600;32377;2620955;2629319;3366334;3371921;3382499;3415329,588,504,0,1544,0,13777,643,242,701320,1,0,无,无,无
1676452364,436772093,1006596619,1047638640,上汽奥迪与于文文携手共赴浪漫之约,上汽奥迪,1676307600,1676300456,239,"“当春风，遇见你，花就会开”…
情人节的浪漫告白，和Kelly于文文 一起唤醒心中旋律
爱有所期，终将赴约而来 #上汽奥迪音创大使于文文#",汽车生活,176,5,汽车;于文文;浪漫;情人节;上汽奥迪,13760;479692;515;16869;2910248,2669,1960,0,1929,0,4876,953,1135,733462,1,0,无,无,无
1676452375,566773031,1005086437,19319172,试用了集合ChatGPT的Bing搜索后，感觉潘多拉魔盒已经打开了【差评君】,差评君,1676211669,1676211669,457,比ChatGPT更厉害！我试了ChatGPT版的Bing搜索，决定再也不传统搜索引擎了....,软件应用,230,8,人工智能;微软;搜索;AI;搜索引擎;互联网;bing;new bing,46183;6615;187000;54148;595841;23901;2884564;35279623,22552,5136,0,28078,22,64455,5083,47379,1184715,1,0,无,无,无
1676452387,351771084,1007745527,10518076,一集封神，豆瓣评分9.3，国产经典探案剧《大宋提刑官》P1,南国小豆豆,1676373079,1676373079,1213,视频素材：神探狄仁杰，大宋提刑官等,影视杂谈,182,8,何冰;宋慈;经典;大宋提刑官;神探狄仁杰;国产探案剧;演技;老戏骨,955284;317786;1296;232160;51816;15634567;72600;214011,2224,1481,0,1606,0,9639,807,140,208190,1,0,无,无,无
1676452398,991825529,1007705478,1488338933,金灿荣：俄亥俄州氯乙烯事件，暴露了美国一个系统性问题,金灿荣教授,1676370745,1676370746,236,,社科·法律·心理,124,3,美国;金灿荣;俄亥俄,5794;451557;122945,837,827,0,1097,0,15987,986,356,280993,1,0,无,无,无
1676452408,266693276,1002218959,3493075733186876,原来比地狱悲惨的竟是人间！明明自己过得不如人意，却见不得这人间疾苦,苏苏酱suyu,1676040582,1676040582,376,-,日常,21,8,感人;社会;正能量;感动;交通;人间疾苦;一分钟扬名B站-第四期;B站唠嗑大会,1841;47798;33129;1290;12511;7283673;32442550;33710472,1544,711,0,2214,0,7738,759,641,360914,1,0,无,无,无
1676452418,906860682,1006899145,1876480181,世界冠军李培楠！开启弑神之战，连斩世界四王，登顶巅峰！星际争霸2,Easy硕游戏,1676327510,1676327510,743,,电子竞技,171,10,电子竞技;精彩集锦;人皇;星际争霸2;登顶;冠军;弑神;MOBA;夺冠;李培楠,62526;66406;27323;3531;1203241;46965;19969;254029;161375;7067828,1148,734,0,789,0,6392,634,1579,227021,1,0,无,无,无
1676452424,609305466,1005558089,650966649,罗老师教大家情人节怎么送女生礼物,学法联盟,1676254079,1676251822,184,"【厚大官方合作账号】 
【厚大官方学习法律知识群：13071169600（vx）】",社科·法律·心理,124,10,人文;互动视频;犯罪;学习;科普;法律;普法;罗翔;刑法;法考,40737;1221581;47175;13160;5417;5590;170266;127846;150076;3473118,14249,1482,0,2416,0,38750,861,7013,616571,1,0,无,无,无
1676452432,651850670,1006810767,690820317,"德国室友偷吃双倍辣火鸡面, 这是他大脑发生的反应",黄姐夫在德国,1676366400,1676314369,74,-,美食记录,215,10,人文;美食;搞笑;歪果仁;德语;文化差异;室友;火鸡面;爆辣;天南海北家乡味,40737;20215;1833;322082;38199;274052;49030;1564714;4061392;33105243,880,566,0,831,0,28071,615,273,252302,1,0,无,无,无
1676452439,351808265,1006432105,66371324,上海情人节翻垃圾桶捡垃圾攻略,01的翼,1676292543,1676292543,159,仅供搞笑，切勿当真,日常,21,8,上海;上海话;上海交通大学;垃圾桶;捡垃圾;沪语;搞笑研究所2023;搞笑人有没有爱情,596;3220;240861;74438;252274;23098;35027528;35318921,4076,494,0,4515,0,28528,2241,45915,817475,1,0,直播捡垃圾,,直播捡垃圾
1676452452,779150210,1004942444,7788379,【学医致用】瘦了60斤后，终于明白怎么才瘦的快了！I 看了这个视频让你暴瘦10斤！,兔叭咯,1676206321,1676178182,829,"这是第一期的《学医致用》，目的是通过讲述真实故事的方式，让大家更轻松的了解背后的医学知识，前几期就拿我自己开刀，后面会变成更多其他人的故事！
如果想短平快了解医学干货的，我过两天会在账号@兔叭咯的星期五  中更新，同选题，纯干货！peace~
不知道大家喜不喜欢这个系列啊？喜欢的话，可以给个三连么？

您可能还喜欢：
【解酒指南】BV1GM41187Sn/
【新冠说明】BV1pY411977z/
【拯救膝盖】BV1bK411B7SS
【祛痘指南】BV1Fv4y1d7mG
【猝死急救】BV1N84y1y7qz",科学科普,201,10,美食;科普;搞笑;健康;减肥;健身;医学;减肥餐;沙雕;记录变好的每天,20215;5417;1833;37242;20805;4344;169523;902875;421428;35437850,85072,3095,0,57480,9,107384,2554,15530,959782,1,0,无,无,无
1676452468,479240198,1002816717,64850169,央行反向操作，抛售美债，抢购黄金，百年之前的历史即将重演？【韭菲特商业观察】,资本带鳄韭菲特,1676003259,1676003259,721,"· 去年，全球央行购金量达到1136吨，增长比例达到了惊人的152%；
· 去年最后两个月，央妈集中增加了62吨黄金储备，总储备量超过2000吨；
· 两年时间，央妈已经运回来了1800吨黄金；
· 央妈从2021年开始持续减持美债，去年已经跌破8700亿美元；
· 美债流动性极好，是极佳的理财产品；
· 国际市场美债总占比24%，相比美债总量太小了；
· 我们在去年就取消口罩了，进出口贸易恢复，经济逐渐复苏，春节档票房接近68亿人民币，春节旅游收入接近2900亿人民币，《三体》电视剧保留了特殊时期的镜头，春晚出圈的领舞带着纹身，政府领导视察了米哈游，漫威电影都要重新在中国上映了，滴滴重新上线了，领导们几乎每周都要大提一次开放发展经济。

100年前的1918年，西班牙大流感夺走了2000万人的生命，3年之后，流感结束，法西斯开始崛起，整个世界淹没在二战的硝烟里；100年之后，新冠疫情持续3年之后也基本归于平静，这一次，我希望历史不会重演。",财经商业,207,10,社会观察局;俄罗斯;土耳其;财经;乌克兰;商业;黄金储备;汇率;央行;美债,24684043;3189;148409;66849;198958;251524;793723;1225095;1439042;6869904,4057,4983,0,9867,0,60088,1909,3243,1654869,1,0,无,无,无
1676452482,694189234,1004644054,384298638,到了市区您尽管踩油门，剩下的交给我们！,浙江共青团,1676189695,1676189695,64,女子断掌情况危急，交警全程开道仅用14分钟送医！,社会,205,4,警察;政媒扶持计划;交警;bilibili过大年,3079;33711863;7609;33387009,13584,682,0,7797,48,161764,1315,955,853673,1,0,无,无,无
1676452498,524374163,1006653147,1343321779,“养得起你就陪不了你”，这句话是不是该改改了！,央视农业,1676340000,1676303210,153,,综合,206,6,孟语凡;主播说三农;留守儿童;父母;务工人员;打工人,12532289;19013127;191048;71102;3436049;9874696,2169,1939,0,1755,0,36458,2780,881,326327,1,0,无,无,无
1676452513,779298819,1006671919,587950796,李培楠电竞生涯混剪 父亲是他生命中的一束光！,似轻欢,1676303579,1676303579,661,"素材来源：
【【星际老男孩】TIME 暴雪嘉年华2019纪录片-《英雄远征》】 https://www.bilibili.com/video/BV1wE411r7Yu/?share_source=copy_web&vd_source=3d739f95731332b91b15ce03390204f5
【《英雄出少年》人物特辑：星际争霸李培楠】 https://www.bilibili.com/video/BV17T4y157ys/?share_source=copy_web&vd_source=3",电子竞技,171,10,电子竞技;星际争霸2;世界赛;纪录片;Oliveira;即时战略;TIME;IEM;李培楠;必剪创作,62526;3531;219689;8952;15494393;22999;1465;100608;7067828;15775524,2596,659,0,1760,0,7908,490,1535,222256,1,0,无,无,无
1676452521,779155866,1001941134,2047074,贾 冰 vs 真 冰,卑鄙的南瓜骨头,1676027400,1676010804,135,"AD钙奶代言人徐江 vs 饺子馆馆长贾冰
继续点赞所有评论~~",鬼畜剧场,216,10,一站到底;饺子;春晚;风情饺子情;狂飙;答题;包饺子;徐江;贾冰;鬼畜星探企划,171762;48961;3569;35360726;20496;289127;349524;2643048;3750872;16637150,1717,467,0,3411,0,47905,323,1657,818506,1,0,无,无,无
1676452529,394282644,1007251309,444848705,沉浸式体验｜2023款 比亚迪秦plus DM-i 冠军版 120km 超越型,小汪试车,1676351750,1676351750,343,-,汽车生活,176,5,汽车;比亚迪;秦plusdmi;2023款;沉浸式体验,13760;35174;18955287;24064793;2798507,627,750,0,980,0,9840,1108,2456,182885,1,0,无,无,无
1676452539,906842986,1006283339,291222529,去网吧给陌生人上课.,旺仔有内涵,1676285664,1676285664,90,-,搞笑,138,5,正能量;搞笑;陌生人;网吧;学生,33129;1833;37121;5424;48807,1534,591,0,1521,0,45852,1050,1950,726947,1,0,无,无,无
1676452551,864361891,1007134748,31279394,李培楠夺冠有多Diao？中国电竞终于补完了最重要的一款拼图。【电子竞技04】星际争霸番外,魏不少,1676345365,1676345365,483,"求求观众老爷们点个免费的赞吧！求赞赞赞！！
基本一夜没睡，从昨晚10点肝出了这期视频，这个视频做的我酣畅淋漓，太爽了，希望以后多来点这种惊喜。
李培楠，牛逼！！！！！",电子竞技,171,10,电子竞技;星际争霸;世界冠军;夺冠;IEM;即时战略;职业选手;中国电竞;李培楠;李培楠获得星际世界冠军,62526;112;26343;161375;100608;22999;79792;361743;7067828;35472261,1772,998,0,910,0,7292,702,1241,203672,1,0,无,无,无
1676452559,991850862,1007640388,548824,情 人 杰,鸡鸡·夫斯基,1676377392,1676377392,110,"祝福你明年也可以跟男人一起过杰！
混音：李子alt",鬼畜调教,22,8,鬼畜;杰哥不要;林俊杰;彬彬;杰哥;小酒窝;阿伟;情人杰,68;208337;33360;803728;32386;154789;85120;8063261,4015,297,0,2277,0,13914,357,3310,138572,1,0,无,无,无
1676452567,351573563,999801781,3493113444173983,沉浸式做蛋糕 ，今天是顾客要的的炸鸡蛋糕,咕咕糖Cake,1675909810,1675909810,112,沉浸式做蛋糕 ，今天是顾客要的的炸鸡蛋糕,美食制作,76,11,美食;裱花;生活记录;蛋糕;沉浸式做蛋糕;蛋糕手绘;记录;沉浸式;奶油;美好生活日常记录;新年快乐，好久不见！,20215;988373;1057109;35504;21581298;24010156;37366;597416;116604;28071266;33365341,519,2841,0,6724,0,81806,2652,13951,1400554,1,0,无,无,无
1676452578,736785054,1008041293,94510621,情 人 节 段 子 大 赏【梗指南】,梗指南,1676384470,1676384470,182,情 人 节 段 子 大 赏,搞笑,138,10,搞笑;爱情;魔性;幽默;梗指南;情人节;段子;沙雕;搞笑研究所;搞笑研究所2023,1833;943;517803;31839;19669712;16869;222809;421428;23649527;35027528,2536,476,0,948,0,29754,874,1526,241755,1,0,无,无,无
1676452587,266760291,1004810235,39737405,高考改革？纯属扯淡！官方发布？并没有！【学过石油的语文老师】,学过石油的语文老师,1676376000,1676201814,659,"2023高考体系课【免费硬刚收费】
讲义在公众号「学过石油的语文老师」
每周一 定期准时更新「本周讲义」

每周二 不定期会加更「作文素材」或「佳油奇说」
每周五 定期准时更新「理论技巧」或「课本基础」
每周六 「晚 20:00直播」刷透各种题型
每周日 「早 08:00回放」直播必有录播",校园学习,208,7,中国高考报告;教育部教育考试院;改革;高中语文;新高考;2023;我们都爱搞学习,35452438;35452456;96431;523076;4306812;7943442;29142398,7259,809,0,3228,0,16347,881,5837,179324,1,0,无,无,无
1676452597,566760499,1006570185,3493080560830654,过节约会热门餐厅牛排家的牛排什么水平？,真探高文麒,1676345400,1676298274,322,老高和黑土祝大家情人节快乐,美食侦探,212,6,美食;西餐;牛排;情人节;“遇见你，怦然心动”2023情人节活动;又是一年情人节,20215;367848;156230;16869;35076622;35483426,3809,963,0,1336,0,21408,702,952,369909,1,0,无,无,无
1676452603,479094815,999023032,3493132064786986,东北靠三样需要注意什么？是不是有不少人当瘦肉吃了！,科普猪肉de敏姐,1675853807,1675853807,75,,美食制作,76,5,美食;东北;靠三样;记录;注意,20215;453;29762413;37366;5782,722,221,0,6454,0,37713,594,445,633305,1,0,无,无,无
1676452610,479402591,1008784271,25073738,刘慈欣89年写成却从未出版的科幻小说《中国2185》p1——序章-最高执政官,科幻视界,1676438042,1676438042,639,"真不是我喜欢杨幂啊。。。
正一点的现代剧多 资源又好的女演员真找不太出来啊。。。。
ps：这个绝对不太监！
pps：搞了个企鹅粉丝群—574857450，找我艾特我就好了捏",影视杂谈,182,11,科幻;三体;中国;小说;刘慈欣;愫读原著;流浪地球2;中国2185;B站科幻季;影娱新春游园会;那些百看不厌的科幻神作,5251;38731;1652;22654;44171;5408434;9741441;15169534;30792571;33364628;33413484,1953,313,0,1460,0,5462,309,277,52313,1,0,无,无,无
1676452614,736690642,1003364378,446862232,用酒精湿巾擦屁股可以体验醉生梦死的感觉，超级酸爽,这女的不会剪辑,1676111983,1676111983,72,-,日常,21,7,奇葩;生活记录;高能;打工人的日常记录;记录;必剪创作;生活万花筒5.0·生活这件小事,19878;1057109;7729;29460536;37366;15775524;35165532,850,1036,0,2623,0,19388,3496,7863,853291,1,0,无,无,无
1676452624,863898244,997748501,31898841,我给自己的免费游戏做了个外挂！,谌嘉诚,1676021400,1675782893,312,哈哈 我不擅长取标题，所以每次都很重复，脑袋都用在了做游戏，幸运的是，虽然取标题剪视频很头疼，但是做游戏很快乐，感谢你们一直的支持！,单机游戏,17,10,独立游戏;万物皆可游戏;国产游戏;虚幻4;射击游戏;STEAM;单机游戏;STEAM游戏;外挂;免费游戏,33450;20563743;44558;189804;20327;13715;17683;791743;13501;89767,66529,3018,0,14085,27,120654,3387,1585,1473586,1,0,https://b23.tv/cm-huahuo-0-3CbgS,,up主同款2023元心愿金，1元秒杀
1676452635,991931965,1008436361,194484313,神级反转！鹈鹕时间都能翻盘？【鹅鸭杀】,Asaki大人,1676430000,1676417275,519,། ~ ◕ (●●) ◕ ~ ། 记得三连~~~~~,单机游戏,17,8,桌游棋牌;搞笑;可爱;狼人杀;猪猪公主;鸭鸭杀;Asaki;鹅鸭杀,3023780;1833;2423;238261;26322022;26648456;2745996;22014944,2309,327,0,727,0,9071,302,186,104655,1,0,无,无,无
1676452638,479280324,1006142215,13604554,满血越塔秒杀！1级单杀！不响丸啦！不公平！重赛！,王氏上单,1676347200,1676281197,338,"我有预感，看到这条评论的人，痘痘会慢慢消下去，皮肤会变白变细腻，会越来越好，喜欢你的人会向你表白，世人如满天星斗，而你皆如万人捧花 *:ஐ٩(๑´ᵕ`)۶ஐ:*点个关注吧[给心心][给心心]

点波关注不迷路各位彦祖！

分段：峡谷之巅钻1

这种玩法爆发高 单排时几乎没有任何缺点！

装备：
破败
暗爪
 CD鞋
冰刀
黑切
春哥


球球各位彦祖给小王三连吧！这真的很重要！球球各位彦祖给小王三连吧！这真的很重要！球球各位彦祖给小王三连吧！这真的很重要！球球各位彦祖给小王三连吧！这真的很重要！球球各位彦祖给小王三连吧！这真的很重要！球球各位彦祖给小王三连吧！这真的很重要！球球各位彦祖给小王三连吧！这真的很重要！球球各位彦祖给小王三连吧！这真的很重要！球球各位彦祖给小王三连吧！这真的很重要！球球各位彦祖给小王三连吧！这真的很重要！球球各位彦祖给小王三连吧！这真的很重要！球球各位彦祖给小王三连吧！这真的很重要！球球各位彦祖给小王三连吧！这真的很重要！球球各位彦祖给小王三连吧！这真的很重要！球球各位彦祖给小王三连吧！这真的很重要！球球各位彦祖给小王三连吧！这真的很重要！球球各位彦祖给小王三连吧！这真的很重要！球球各位彦祖给小王三连吧！这真的很重要！球球各位彦祖给小王三连吧！这真的很重要！球球各位彦祖给小王三连吧！这真的很重要！球球各位彦祖给小王三连吧！这真的很重要！球球各位彦祖给小王三连吧！这真的很重要！球球各位彦祖给小王三连吧！这真的很重要！球球各位彦祖给小王三连吧！这真的很重要！球球各位彦祖给小王三连吧！这真的很重要！球球各位彦祖给小王三连吧！这真的很重要！球球各位彦祖给小王三连吧！这真的很重要！球球各位彦祖给小王三连吧！这真的很重要！球球各位彦祖给小王三连吧！这真的很重要！球球各位彦祖给小王三连吧！这真的很重要！球球各位彦祖给小王三连吧！这真的很重要！",电子竞技,171,10,电子竞技;英雄联盟;万物皆可游戏;游戏;精彩集锦;上单;电竞;操作;意识;细节,62526;9222;20563743;802;66406;165545;79751;8894;134373;185829,12398,1418,0,4619,0,20336,348,88,224413,1,0,无,无,无
