爬取时间,video_aid,video_cid,up_id,标题,up_name,上传时间,审核时间,播放时长,简介,标签分区,标签分区id,标签个数,使用标签,使用标签id,硬币数,弹幕数,点踩数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,跳转链接,跳转app,链接文本
1676481899,351558956,1004495599,82363089,【黑科技】超详细iPhone应用多开指南！建议收藏！！！,小宇Boi,1676083500,1675974998,399,"AltStore官网：https://altstore.io/
微信公众号：小宇Boi
回复：“微信多开”获取超详细图文教程
文章底部提供了所有软件的链接。
-------------------------------
由于视频中使用到的微信插件可能会造成封号影响。
小宇提供的微信IPA将去除第三方插件
只保留iPad和手机同时登录的功能。
如果视频对你有帮助，记得一键三连➕关注呀～
我是小宇Boi，我们下期再见拜拜～",软件应用,230,8,黑科技;AltStore;AltServer;微信多开;iPhone;iOS;应用多开;小宇Boi,34321;13242415;29073659;2271138;2512541;2515248;3214397;17605221,11200,220,0,35412,0,27466,962,2516,575556,1,0,https://b23.tv/ZZSlOGM,,【iPhone多开】Mac电脑如何操作&&遇到问题如何解决？？？
1676481909,566696711,1001882587,348871697,【91位角色手书】ねぇねぇねぇ!!! (呐呐呐。),七白蒜蒜Koliln,1676028158,1676025829,267,"【视频中的角色关系都是基于原作和粉丝二创的挚友、对手、CP、亲人等没有强加词条请酌情看待】
【音频是分段剪辑的合唱于当时角色性格无关】
——————————
视频制作：
@七白蒜蒜Koliln  
绘画：
@s阳光s  
@七白蒜蒜Koliln  
——————————
原作：
ねぇねぇねぇ。 (呐呐呐。)
Music, lyrics, video / ピノキオピー
Illustration / 寺田てら　
Guitar / ヤヅキ
Logo design / eins
Vocal / 鏡音リン・初音ミク
本家：
https://www.bilibili.com/video/BV1aL411n7tQ
——————————
【借物表】
·立绘：
赛马娘东海帝皇角色立绘
バトルっぽい早鬼立ち絵
https://www.pixiv.net/artworks/77934951
·BGM：
うまぴょい伝説
聖徳太子のペガサス　～ Dark Pegasus
·赛马娘AI语音：
https://www.bilibili.com/video/BV1T84y1e7p5
·合唱借用音频：
鹿乃×こはならむ
https://www.bilibili.com/video/BV12g411r7mB
紫咲シオン×湊あくあ
https://www.youtube.com/watch?v=0oMT_6Zu4a4
月乃×ﾕｷﾑﾗﾁｬﾝ
https://youtu.be/w8yweCungCE
——————————
【出演名单】
（ED都有，加在简介不知道为什么过不了审）
（其实还有很多想加但是没空位了）
——————————
此视频标签分类由视频中角色占比和热度权重适当添加",短片·手书·配音,47,12,音乐游戏;明日方舟;手书;东方;动漫;虚拟歌手;某科学的超电磁炮;游戏;音游;赛马娘;动画短片群星计划;动画嘉年华2023·灼夜花火,10174;4610466;608;166;1394;207892;2027;802;236831;1627542;25367425;33683785,29125,3277,0,42470,100,71300,2037,6214,318815,1,0,无,无,无
1676481922,524313911,1007610444,18706318,省流版 鉴定网络热门动物十二,龙女之声,1676363899,1676363899,260,"【海绵机甲，珊瑚护盾，活体版变形金刚和超能勇士居然真的存在？【短尾下目】一】 https://www.bilibili.com/video/BV1N14y1c7xQ/?share_source=copy_web&vd_source=5bfd5f9b7313573d678215c52e061033

【无线通信 御电飞行 雷电攻击 御电可不只是为了看等离子电视和电鱼】 https://www.bilibili.com/video/BV11T41197jA/?share_source=copy_web&vd_source=5bfd5f9b7313573d678215c52e061033
【现代动物为什么都那么小？生物为什么不能无限增大？】 https://www.bilibili.com/video/BV1Xv4y147di/?share_source=copy_web&vd_source=5bfd5f9b7313573d678215c52e061033",科学科普,201,12,趣闻;古生物;动物;生物;植物;科学;自然;鉴定;辟谣;龙女之声;网络热门鉴定;万物研究所·第八期,6874;224682;6392;133257;9757;1364;18278;9216;265428;2639633;19079195;35165293,1557,643,0,1084,0,20808,262,86,207528,1,0,无,无,无
1676481926,436677715,1002784813,290014343,光镊的原理：光为啥可以困住粒子？,李论科学,1676086715,1676086715,179,,科学科普,201,5,物理;科普;科学;粒子;光镊,6261;5417;1364;65081;2868206,3241,878,0,13918,34,127538,1446,1202,1994430,1,0,无,无,无
1676481935,436806805,1005837391,16385920,父母没有告诉你的10个婚姻真相 | 28岁不想结婚有错吗？,姜Dora在此,1676282400,1676271330,1048,"情人节前夕，我们在感叹爱情美好的同时也要珍惜爱情的来之不易。
这次我们想带你看看爱情中沉重的的部分，它不仅需要我们自律、智慧，还会让我们时常面临破裂的风险，然而在爱里，我们也获得了最多的成长和对自我的了解。
希望你在了解这些后能够帮助你规避关系中出现的问题，更好的享受爱情与婚姻。",社科·法律·心理,124,10,分手;女性;恋爱;爱情;情感;法律;寻找100位内行人对谈;爱情何不慢慢来;婚姻;欧诗漫,40993;8460;4145;943;66605;5590;33186535;35413689;209268;3254316,11546,2159,0,11504,0,25965,1217,6467,468749,1,0,无,无,无
1676481946,779351750,1006875957,11114213,看过流浪地球2的人跟DNF玩家看完都沉默了,D丶大熊软糖,1676348100,1676326142,496,致敬每一份热爱!!!!,网络游戏,65,11,DNF;网络游戏;地下城与勇士;剑魂;搞笑;流浪地球;巴卡尔;郭帆;爆龙王;流浪地球2;DNF新春版本激励计划,5033;44367;5034;11755;1833;210691;256802;3598106;5286832;9741441;32939953,4908,390,0,1151,0,7901,956,3984,186341,1,0,无,无,无
1676481956,609252065,1004763804,273326825,果郡王，你到底知不知道自己在干什么啊？！！！,绿光少年四大爷,1676196108,1676196108,62,-,粉丝创作,242,6,孙俪;搞笑;斓曦;陶昕然;李东学;影娱新春游园会,108296;1833;763111;704482;221469;33364628,2961,648,0,7321,0,50537,1225,17092,856698,1,0,https://b23.tv/BV1pA411U7WV,,卧槽！真的完全理解当初为什么会让他来演喜欢绿色的果郡王了！
1676481966,566717530,1004114070,178545787,【MMD】北京根服务器重启成功结算动画,好困困_睡觉觉,1676173500,1676164865,74,"笑死，怎么这个加绒这么像发霉啊。
p2修复了相机，补充了房间内饰，增加了歌名和软件名。

借物表：
模型：如月yuki
动作：JohnyL",MMD·3D,25,11,MMD.3D;3D;MMD;马兆;海鸥;加州女孩;California Gurls;流浪地球2;结算动画;共赴流浪地球2新春之旅;打开流浪地球2的N种方式,622459;1615;1126;24228796;81554;1357032;3161602;9741441;10319236;33203609;33219890,6790,378,0,15518,0,64809,911,13769,802627,1,0,无,无,无
1676481977,821814800,1005151577,1143898753,有一个爱做饭的室友家里有多热闹？,李哥我饿了,1676260800,1676213273,100,,美食记录,215,11,美食;饮食;减肥;生活记录;室友;热闹;做饭;大学生;美食测评;Vlog;天南海北家乡味,20215;37243;20805;1057109;49030;116349;200801;34356;1360352;2503953;33105243,768,224,0,1365,0,49460,331,562,555485,1,0,无,无,无
1676481984,309407315,1008652738,692206640,[SSSS CAM] BSS (SEVENTEEN) - 'Fighting (Feat. Lee Young Ji)’ @SPECIAL VIDEO,SEVENTEEN,1676464200,1676431694,224,"[SSSS CAM] BSS (SEVENTEEN) - 'Fighting (Feat. Lee Young Ji)’ @SPECIAL VIDEO

#BSS
#SECONDWIND
#Fighting #BSS_Fighting",明星综合,137,7,韩国;SEVENTEEN;SECONDWIND;BSS;K-Pop;Fighting;舞蹈直拍,116;81222;34961923;207012;2558595;3147723;6021218,2318,286,0,1710,0,8939,304,386,58914,1,0,无,无,无
1676481990,524299846,1007518553,491424921,《命运2：邪姬魅影》 - 炽天使赛季结局动画,命运2官方,1676395800,1676362574,234,"旅行者无处可逃。
我们的终局开始。",网络游戏,65,6,GMV;游戏CG;剧情;邪姬魅影;炽天使赛季;命运2,25483;114901;17046;15119766;32193952;3346000,643,323,0,527,0,3841,1132,3561,105383,1,0,无,无,无
1676481998,436855018,1006801677,1387592680,为何当今男性睾酮这么低？做到这6点让你睾酮飙升｜运动学博士生的解析,北美运动学博士Bruce_PhD,1676341800,1676330111,775,这个情人节，6招让你睾酮暴涨！,健身,164,10,健身;运动;减肥;减脂;肌肉;睡眠;增重;增肌;睾酮;2023健身FLAG,4344;4078;20805;933202;15291;4415;1048416;1463475;4260726;33453965,3201,1322,0,8400,0,10023,741,2058,251698,1,0,无,无,无
1676482007,566710183,1004352858,67688108,“有些鸟儿 是注定关不住的”,千秋燃剪,1676177967,1676177968,118,创作不易，三连支持up一下吧！~,影视剪辑,183,9,励志;爆裂鼓手;黑天鹅;肖申克的救赎;高分电影;超燃混剪;血战钢锯岭;绿皮书;影娱新春游园会,976;1003044;96513;228455;219250;1763675;2086810;7346088;33364628,13736,325,0,23396,38,98499,571,1116,840724,1,0,无,无,无
1676482014,224234005,1001906041,702530563,给流浪猫制作冬季大型饮水器,五月妈和院里的小流浪,1676028316,1676028316,208,-,喵星人,218,6,喵星人;萌宠;冬季;制作;流浪猫;流浪动物,1562;6943;34091;9617;193531;377795,101449,3901,0,17506,5,285843,7275,1275,2228649,1,0,无,无,无
1676482025,821818130,1007830006,97099717,干掉每位前任 ｜情人节必听小情歌,MrMiss刘恋杜凯,1676377541,1676377541,190,大家情人节快乐！🌹,翻唱,31,7,翻唱;吉他弹唱;情歌;mrmiss;情人节;刘恋;情人节单身孤呱该听的歌,386;87121;1929;12842012;16869;2328649;35385420,8020,406,0,3780,0,13321,635,3283,130382,1,0,无,无,无
1676482034,609465351,1009128920,1742119611,【上坂堇】谁还不是个二次元啦！阿宅分享特辑！,上坂堇,1676452762,1676452762,333,关于我在日本的推荐，分享给你！,明星综合,137,10,声优;日语;二次元;日本;上坂堇;CV;可爱;偶像;阿宅;影娱新春游园会,1645;3086;1907;860;198975;6456;2423;3621;28525;33364628,2229,245,0,1379,0,10831,417,384,93281,1,0,无,无,无
1676482041,436773587,1007733463,68439967,校园比赛时的尴尬（超级无敌真实）,萧枭同学,1676372225,1676372225,156,什么？明明我画的比他好，居然说他的是抽象派，还得奖了？,搞笑,138,7,校园;搞笑;比赛;校园整活王;真实;尴尬;校园星发现·up！开学啦,3390;1833;6758;22127673;23994;8050;34876775,505,345,0,1792,0,25837,511,144,238456,1,0,无,无,无
1676482048,991825529,1007705478,1488338933,金灿荣：俄亥俄州氯乙烯事件，暴露了美国一个系统性问题,金灿荣教授,1676370745,1676370746,236,,社科·法律·心理,124,3,美国;金灿荣;俄亥俄,5794;451557;122945,979,934,0,1206,0,18107,1110,401,339467,1,0,无,无,无
1676482057,736690642,1003364378,446862232,用酒精湿巾擦屁股可以体验醉生梦死的感觉，超级酸爽,这女的不会剪辑,1676111983,1676111983,72,-,日常,21,7,生活记录;高能;奇葩;打工人的日常记录;记录;必剪创作;生活万花筒5.0·生活这件小事,1057109;7729;19878;29460536;37366;15775524;35165532,965,1112,0,2929,0,21801,3758,8730,919080,1,0,无,无,无
1676482067,821704831,1004503823,329506771,耗时十年！全世界首发！中国JO厨独立制作《JOJO的奇妙冒险》1-6部所有OP中文版 完结纪念,鬼山哥,1676186059,1676186060,1088,"如果我没猜错的话，我这应该是全世界独一份，独立完成jojo中文版所有op的up主了吧。
想想，还有点小激动~
作为世界首发，求一个三连，应该能够接受的吧？
能吧？
三连够的话，飙马野郎中文op，也是可以安排的啦~",翻唱,31,10,翻唱;主题曲;ACG音乐;JOJO的奇妙冒险;中文;OP;JOJO;完结纪念;jo厨;音乐素人投稿季,386;6242;23292;4672;443;530;14037;37874;3904700;33685559,83631,4648,0,54352,13,95312,2043,12020,706255,1,0,无,无,无
1676482078,906869709,1006878864,25150941,装超跑发动机！地球最强农用车？,极速拍档,1676344641,1676344641,771,,汽车生活,176,8,汽车;越野;皮卡;猛禽;福特;网红;F150;在B站汽车区做UP主,13760;34456;41261;40755;20414;854174;1048117;28452439,17602,4128,0,4035,91,63364,1466,1475,588169,1,0,无,无,无
1676482091,991850862,1007640388,548824,情 人 杰,鸡鸡·夫斯基,1676377392,1676377392,110,"祝福你明年也可以跟男人一起过杰！
混音：李子alt",鬼畜调教,22,8,鬼畜;林俊杰;杰哥不要;彬彬;杰哥;阿伟;小酒窝;情人杰,68;33360;208337;803728;32386;85120;154789;8063261,4886,324,0,2972,0,17635,408,4061,180132,1,0,无,无,无
1676482099,821848553,1007668641,6792899,情人节8.0｜音乐，是世界上最通用的情书。,竹棘,1676354338,1676354339,448,Music is our own love letter.,影视剪辑,183,7,影视剪辑;交响情人梦;爱乐之城;初恋;不能说的秘密;SKAM;影娱新春游园会,318570;21171;1768426;2862;92516;2772591;33364628,13514,678,0,7349,0,14574,841,5852,143069,1,0,Chapter 2,,Chapter 2
1676482109,524282904,1004744519,267939460,【广告狂飙】最全MIUI去广告秘技，对标iPhone正确姿势！！！,某科君,1676205300,1676195480,296,"初次尝试除了苹果系统
其他手机系统的功能分享

如果感觉帮到你
麻烦给视频点个赞

如果有好的建议或者想看的内容
也可以在评论告诉我哦～",软件应用,230,10,数码;科技猎手;黑科技;技术宅;小米;手机;软件应用;MIUI;狂飙;iPhone,16906;20423318;34321;368;94459;7007;1256661;94209;20496;2512541,7348,870,0,14919,0,12884,1208,1858,311022,1,0,无,无,无
1676482121,566868876,1006195023,229733301,【4K60FPS】魔力红Maroon 5《Sugar》甜蜜神曲！祝大家情人节快乐,音乐私藏馆,1676285953,1676285953,296,"官方MV
每年春节过后，接下来就是2月14号的情人节了
日复一日，年复一年，但今年过年的时候特别有感觉
看着身边的朋友，差不多都结婚了，有时候也感觉挺孤独的
最近还是觉得，不发苦情歌了，发一点甜一点的歌曲
希望单身的小伙伴今年都能找到自己的心之所向
双语字幕制作，自己翻译，情人节快乐",MV,193,9,欧美音乐;MV;欧美MV;魔力红;情人节快乐;亚当·莱文;情人节;Maroon5;音乐私藏馆,17034;1817;326064;285367;150185;959787;16869;2537112;17181814,8850,1874,0,17268,53,56601,2818,7678,676562,2,0,无,无,无
1676482132,224481385,1008542886,208130286,【Offer4 Reaction】什么创意会想让建筑师们「原地结婚」？,大物是也,1676455200,1676427637,1506,,综艺,71,12,综艺;建筑师;婚礼;创意;吐槽;令人心动的offer4;求职;大学生;礼堂;Reaction;解读影娱新鲜事;影娱新春游园会,11687;538187;8401;7988;792;28183033;121660;34356;609691;2511398;27195082;33364628,3417,846,0,706,0,7793,340,64,84284,1,0,无,无,无
1676482138,949359591,1006264633,37408712,【抽奖】总价值5万元！送苹果全家桶、鸿蒙&安卓新旗舰、华为平板和100个大会员！,天才李杰灵,1676347200,1676286900,171,"参与方式请关注置顶动态！我们在B站终于有抽奖权限啦！感谢大家一直以来的点赞投币三连，也感谢运营大大的支持！2023我们会努力产出更有趣的评测！！祝大家欧皇附体，收获满满！

P.S.由于官方抽奖工具限定三个奖项，实际抽奖奖项名称有所调整，奖品品类及数量均不变。实际抽奖清单如下：
★一等奖 1名【总价值￥20000】：苹果全家桶全部送给1人！！包括：
iPhone14 Pro x1
-iPad Pro ×1
-Apple Watch S8 45mm ×1
-AirPods Pro 2 ×1
-HomePod mini x1

★二等奖8名【总价值￥26500】：旗舰智能手机&华为平板电脑！！包括：
-华为Mate50 昆仑版，抽1人
-小米13，抽1人
-vivo X90，抽1人
-华为MatePad 11，抽5人

★三等奖100名 阳光普照奖！总计100个B站月度大会员！

*注意事项：
1、所有奖品都会在3月7日由B站官方抽奖工具抽出！ 
2、“二等奖”获奖名单按中从左至右、从上至下按顺序，分别获得华为Mate50昆仑版；小米13；vivo X90；第4-8位华为MatePad 11；
3、中奖后请15天内填写中奖地址哦！逾期将取消中奖资格。
4、活动最终解释权归@天才李杰灵 所有。",数码,95,7,数码;抽奖;华为;鸿蒙;粉丝福利;华为平板;苹果全家桶,16906;228584;30373;893072;417566;3196073;6840938,5551,1176,0,2285,0,8777,2670,3933,326574,1,0,无,无,无
