video_aid,爬取时间,video_cid,标题,上传时间,审核时间,播放时长,标签分区,标签个数,硬币数,弹幕数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,beh_硬币数,beh_弹幕数,beh_点踩数,beh_收藏数,beh_点赞数,beh_评论数,beh_分享数,beh_播放数,up等级,up粉丝数,up投稿数,up平均每个视频播放量,up平均每个视频点赞数,有无简介,标题样式,有无广告,存留时长,平均标签订阅数,up在最热前500条评论的回复数,up在最热前500条评论的点赞数,最热前500条评论中平均每条评论的回复数,最热前500条评论中平均每条评论的点赞数,是否周末,是否原创_1,是否原创_2,是否合作_0,是否合作_1,有无简介_0,有无简介_1,有无广告_0,有无广告_1,标题样式_。,标题样式_！,标题样式_？,是否周末_False
609471293,1676509309,1008646789,电商创业者必备的三种能力：属于第一种类型的可以马上划走！,1676467800,1676430821,159,职业职场,10,4,1,12,0,32,2,1,643,1,0,12.0,2.0,0.0,28.0,59.0,10.0,2.0,1224.0,5.0,54458.0,494.0,-0.0020242914979757085,-0.0020242914979757085,1,！,0,0.48042824074074075,172.5,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,0,1,0,1
609476938,1676510250,1009189213,使用threejs实现立方体3D旋转效果,1676455110,1676455110,1354,职业职场,5,4,0,4,0,4,0,2,67,1,0,4.0,0.0,0.0,6.0,4.0,0.0,2.0,95.0,3.0,1581.0,167.0,-0.005988023952095809,-0.005988023952095809,1,。,0,0.6381944444444444,11518.0,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
609477271,1676510501,1009070285,这样卖掉51%的股份，被发现连罚带补亏几千万！！,1676449950,1676449950,61,职业职场,3,0,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,447.0,534.0,-0.0018726591760299626,-0.0018726591760299626,0,！,0,0.7008217592592593,12.666666666666666,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,0,1,0,1
609478965,1676510551,1009037982,空闲时间 坚持无脑抄书 挣qian，30天共 4 萬 左右，方法简单 人人可做！适合上班族 宝妈,1676448835,1676448835,238,职业职场,11,0,21,19,0,18,8,30,46,1,0,0.0,21.0,0.0,19.0,19.0,9.0,31.0,55.0,2.0,0.0,1.0,-1.0,-1.0,0,！,0,0.7143055555555555,5063.272727272727,2,0,0.8,0.0,False,1,0,1,0,1,0,1,0,0,1,0,1
609487952,1676510260,1009164428,著名现代天文学家邓李才：天文学是人类终极未来的答案｜未来商业源代码,1676454725,1676454725,925,职业职场,2,0,0,0,0,0,0,0,8,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,2.0,1536.0,94.0,-0.010638297872340425,-0.010638297872340425,1,。,0,0.6427662037037037,740.0,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
609488126,1676510829,1008893938,中小学生心理健康教育主题PPT课件模板,1676442323,1676442323,98,职业职场,6,0,0,0,0,0,0,0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3133.0,1453.0,-0.0006882312456985547,-0.0006882312456985547,1,。,0,0.7928935185185185,40.5,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
609489080,1676511104,1008682292,公共基础知识刷题课程 哲学（3）21-30题,1676433368,1676433368,689,职业职场,6,0,0,0,0,0,0,1,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,2206.0,236.0,-0.00423728813559322,-0.00423728813559322,0,。,0,0.8997222222222222,69479.66666666667,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
609490076,1676509412,1009397247,领域驱动设计(软件核心复杂性应对之道)-第15章,1676465426,1676465426,1000,职业职场,2,10,0,3,0,11,2,1,175,1,0,10.0,0.0,0.0,6.0,12.0,3.0,1.0,228.0,4.0,4490.0,125.0,-0.008,-0.008,0,。,0,0.5090972222222222,37923.5,1,0,1.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
609493336,1676511073,1008717286,（粉照）【高＋低－】（增长率  带±  高加低减）（幅度 绝对值加减，再加上符号）,1676433837,1676433837,110,职业职场,1,0,0,0,0,0,0,0,18,1,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,96.0,4.0,3036.0,1538.0,-0.0006501950585175553,-0.0006501950585175553,0,。,0,0.8939351851851852,482.0,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
609496022,1676510926,1008782705,EPLAN Electric P8 关联参考_智能跳转,1676439153,1676439153,67,职业职场,7,0,0,0,0,0,0,0,8,1,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,2.0,3598.0,118.0,-0.00847457627118644,-0.00847457627118644,0,。,0,0.8307060185185186,58279.71428571428,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
646365291,1676515496,1006349512,嗯，6,1676289093,1676289093,288,职业职场,2,0,0,0,0,0,0,0,7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,6.0,-0.16666666666666666,-0.16666666666666666,1,。,0,2.6204050925925926,2055.0,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
651129557,1676529111,987934205,低谷翻身三部必看电影#人性 #认知 #商业思维,1675850400,1675225491,112,职业职场,3,0,0,1,0,0,0,0,51,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,2.0,542.0,58.0,-0.017241379310344827,-0.017241379310344827,0,。,0,7.855451388888889,1.6666666666666667,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
651162333,1676513020,989097148,动画连载剧无人直播赚米，一个小时300+,1676370600,1675276744,120,职业职场,4,0,0,1,0,1,0,0,7,1,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,15.0,2.0,14.0,26.0,-0.038461538461538464,-0.038461538461538464,1,。,0,1.6483796296296296,39575.75,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
651179440,1676527929,987762721,全电发票可以批量开具，看看如何操作！,1675911600,1675216286,272,职业职场,11,2,1,39,0,20,2,8,677,1,0,2.0,1.0,0.0,40.0,21.0,2.0,9.0,712.0,3.0,6747.0,471.0,-0.0021231422505307855,-0.0021231422505307855,1,！,0,7.1334375,33320.63636363636,1,1,1.0,1.0,False,1,0,1,0,0,1,1,0,0,1,0,1
651302657,1676527396,992496124,张国栋（栋梁）造价设计：单位工程用智多星软件如何编制预算？（一）,1675915200,1675482595,131,职业职场,4,0,0,0,0,0,0,0,10,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,896.0,1437.0,-0.0006958942240779402,-0.0006958942240779402,0,？,0,7.085601851851852,240.0,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,0,0,1,1
651303760,1676523663,994022688,四十不惑，天道自然，顺势而为，麻将理的就人生,1676026800,1675583382,152,职业职场,7,0,0,0,0,0,0,0,33,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,896.0,242.0,-0.004132231404958678,-0.004132231404958678,0,。,0,5.750729166666667,19209.428571428572,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
651411730,1676521970,997226874,美团为什么不给骑手缴纳社保？,1676102400,1675752325,76,职业职场,5,2,7,3,0,27,23,1,4260,1,0,2.0,7.0,0.0,3.0,29.0,24.0,1.0,4459.0,3.0,2802.0,584.0,-0.0017123287671232876,-0.0017123287671232876,1,？,0,4.856134259259259,63.6,0,0,0.047619047619047616,1.2380952380952381,False,1,0,1,0,0,1,1,0,0,0,1,1
651426827,1676525278,997189052,把汇总表拆成分表其实不难，不信你看！,1675983600,1675750555,65,职业职场,7,0,0,37,0,20,1,6,224,1,0,0.0,0.0,0.0,37.0,20.0,1.0,6.0,230.0,3.0,12330.0,97.0,-0.010309278350515464,-0.010309278350515464,0,！,0,6.269421296296296,55898.0,0,0,0.0,1.0,False,1,0,1,0,1,0,1,0,0,1,0,1
651429880,1676522237,997303701,新USD 3D系统介绍 | 8. Hydra 查看器：以更贴近渲染的方式查看场景,1676095200,1675755623,84,职业职场,10,0,0,2,0,4,0,0,93,1,0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,93.0,4.0,6217.0,569.0,-0.0017574692442882249,-0.0017574692442882249,1,。,0,4.94255787037037,5525.9,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
651444000,1676514359,996853561,美容院高效节本的四个阶段,1676336400,1675732659,65,职业职场,4,0,0,0,0,0,0,0,7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,65.0,265.0,-0.0037735849056603774,-0.0037735849056603774,0,。,0,2.059710648148148,841999.5,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
651449024,1676527395,996912469,边追《狂飙》边备考，警局里竟然出现了内鬼。,1675915200,1675736895,97,职业职场,3,0,0,1,0,0,0,0,60,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,4.0,35532.0,2080.0,-0.0004807692307692308,-0.0004807692307692308,1,。,0,7.0855902777777775,184.33333333333334,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
651451641,1676528325,995962883,【面试金句】“工作作风”勇挑最重的胆子，愿接最烫手的山芋,1675897200,1675671168,72,职业职场,5,0,0,1,0,0,0,0,15,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,2.0,88.0,52.0,-0.019230769230769232,-0.019230769230769232,0,。,0,7.3046875,20334.0,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
651452425,1676528956,997667266,如何克服懒惰，成就更好的自已？这三个方法或许能帮到你,1675854000,1675773696,332,职业职场,10,27,3,446,0,215,2,22,3282,1,0,31.0,3.0,0.0,470.0,225.0,2.0,22.0,3447.0,5.0,48351.0,97.0,-0.010309278350515464,-0.010309278350515464,1,？,0,7.8119907407407405,668.4,0,0,0.0,16.5,False,1,0,1,0,0,1,1,0,0,0,1,1
651476849,1676519878,996995266,淘宝运营新手常见误区-淘宝店铺运营需要哪些数据？如何分析？,1676161200,1675741174,953,职业职场,10,0,0,1,0,0,0,0,15,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,4.0,1097.0,537.0,-0.00186219739292365,-0.00186219739292365,1,？,0,4.151365740740741,199.8,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,0,0,1,1
651478140,1676523016,996964803,电商淘宝运营-电商创业-详解淘宝店铺的运营思路和操作玩法，阶段性地累积和提升权重！,1676073900,1675740511,564,职业职场,10,0,0,4,0,2,1,1,22,1,0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,22.0,4.0,1097.0,537.0,-0.00186219739292365,-0.00186219739292365,1,！,0,5.198101851851852,801.9,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,0,1,0,1
651486620,1676525809,997091799,2023江苏省考面试模拟题目讲解--草原鼬鼠,1675940700,1675776706,787,职业职场,9,2,0,0,0,2,2,0,21,1,0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,22.0,5.0,641.0,147.0,-0.006802721088435374,-0.006802721088435374,1,。,0,6.772094907407407,11830.777777777777,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
651500583,1676529425,998829882,花4元打造“无人直播间”，一天狂赚2000多，不用出镜，轻松躺赚！,1675845491,1675845492,92,职业职场,8,22,0,37,0,28,40,23,1749,1,0,22.0,0.0,0.0,37.0,28.0,40.0,23.0,1753.0,2.0,19.0,2.0,-0.5,-0.5,0,！,0,7.915902777777778,4605.0,0,0,1.263157894736842,0.05263157894736842,False,1,0,1,0,1,0,1,0,0,1,0,1
651501126,1676525106,1001226200,"输入单号查快递,教你用这个方法,可以同时批量查询多家快递信息",1675994418,1675994418,77,职业职场,4,0,0,0,0,0,0,0,5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,56.0,-0.017857142857142856,-0.017857142857142856,1,。,0,6.142222222222222,0.25,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
651502419,1676526229,1000268028,讲师培训技巧之三重角色于一体|师道塾TTT讲师培训,1675932423,1675932423,316,职业职场,11,0,0,0,0,2,0,2,16,1,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,18.0,2.0,0.0,7.0,-0.14285714285714285,-0.14285714285714285,1,。,0,6.87275462962963,167536.54545454544,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
651503872,1676527360,999551360,如何用chatgpt写一篇论文,1675915680,1675883038,130,职业职场,12,22,0,136,0,42,7,22,1905,1,0,22.0,0.0,0.0,142.0,43.0,7.0,30.0,2005.0,3.0,3702.0,132.0,-0.007575757575757576,-0.007575757575757576,0,。,0,7.07962962962963,20550.0,2,4,0.5,1.75,False,1,0,1,0,1,0,1,0,1,0,0,1
651505287,1676527887,999832495,【阳光，请回答】阳光电源2023届春季校园招聘学长学姐答疑来啦,1675912462,1675912462,102,职业职场,7,0,0,1,0,16,5,1,935,1,0,0.0,0.0,0.0,2.0,16.0,5.0,2.0,1023.0,3.0,2525.0,35.0,-0.02857142857142857,-0.02857142857142857,1,。,0,7.122974537037037,5732.714285714285,2,0,0.6666666666666666,0.3333333333333333,False,1,0,1,0,0,1,1,0,1,0,0,1
651505571,1676525383,1000848053,卡通风生日派对儿童生日会PPT模板，PPT文件：wzppt（加个点）com,1675957063,1675957063,138,职业职场,3,0,0,0,0,1,0,0,20,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,2.0,4015.0,1416.0,-0.0007062146892655367,-0.0007062146892655367,1,。,0,6.5777777777777775,80.0,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
651506548,1676527904,999826708,17-9 技术方案现金流量表的编制 一建 工程经济,1675912014,1675912014,161,职业职场,11,0,0,0,0,0,0,0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1917.0,242.0,-0.004132231404958678,-0.004132231404958678,1,。,0,7.1283564814814815,15560.545454545454,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
651510307,1676525085,1001240377,为了碎银几两，离家的事业单位打工人，再见又是一年后了,1675995445,1675995445,221,职业职场,11,0,0,0,0,1,7,2,135,1,0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,135.0,2.0,1.0,3.0,-0.3333333333333333,-0.3333333333333333,0,。,0,6.130092592592592,22102.18181818182,0,0,2.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
651511046,1676525967,1000397334,Python运算符的理解,1675936701,1675936701,722,职业职场,10,0,0,0,0,1,0,0,16,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,5.0,269.0,22.0,-0.045454545454545456,-0.045454545454545456,1,。,0,6.820208333333333,222113.4,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
651512935,1676525795,1000315157,1688诚信通2023年春节直播系列短视频1,1675941600,1675932274,64,职业职场,10,0,0,2,0,1,0,0,6,1,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,3.0,450.0,121.0,-0.008264462809917356,-0.008264462809917356,0,。,0,6.761516203703704,0.5,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
651514289,1676526038,1000037609,【电商直播干货】直播电商爆火的三个原因,1675935480,1675920844,123,职业职场,10,14,1,14,0,15,12,5,153,1,0,15.0,1.0,0.0,15.0,16.0,13.0,5.0,156.0,3.0,13840.0,75.0,-0.013333333333333334,-0.013333333333333334,1,。,0,6.835162037037037,10059.2,6,0,1.0,0.16666666666666666,False,1,0,1,0,0,1,1,0,1,0,0,1
651514671,1676528696,999217725,注电发输电直流系统章节-01,1675862780,1675862780,1465,职业职场,10,0,1,1,0,3,0,0,38,1,0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,42.0,3.0,2181.0,22.0,-0.045454545454545456,-0.045454545454545456,1,。,0,7.707361111111111,29673.0,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
651516048,1676525464,1005012298,武汉人才引进,1675951177,1675951177,145,职业职场,7,2,1,2,0,4,0,1,258,1,0,2.0,1.0,0.0,2.0,5.0,0.0,1.0,270.0,2.0,165.0,25.0,-0.04,-0.04,0,。,0,6.646840277777778,136362.57142857142,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
651516166,1676526765,1000090274,为什么你总是怀才不遇,1675922982,1675922982,73,职业职场,4,0,0,0,0,0,0,0,32,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,1.0,-1.0,-1.0,1,。,0,6.988229166666667,414835.75,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
651516752,1676525493,1000701353,广东茂名市在建石拱桥5.3坍塌重大事故,1675950182,1675950182,601,职业职场,9,0,0,3,0,2,0,0,128,2,0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,136.0,5.0,13532.0,591.0,-0.001692047377326565,-0.001692047377326565,1,。,0,6.65869212962963,192669.11111111112,0,0,0.0,0.0,False,0,1,1,0,0,1,1,0,1,0,0,1
651518653,1676525360,1000887303,002高启强告诉您：“工程审计中“现场审计”需要注意哪些问题？”,1675959370,1675959370,102,职业职场,4,0,0,2,0,0,0,0,100,1,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,104.0,4.0,1580.0,24.0,-0.041666666666666664,-0.041666666666666664,0,？,0,6.550810185185185,39399.0,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,0,0,1,1
651520501,1676526464,1000171039,拼多多运营：2023年拼多多八种强付费起店方法，从底层逻辑跟你解释如何开车推广，让你决战秋名山（附全套拼多多学习资料）,1675927562,1675927562,453,职业职场,10,27,38,487,0,187,53,166,4319,1,0,27.0,38.0,0.0,495.0,191.0,54.0,167.0,4409.0,2.0,395.0,3.0,-0.3333333333333333,-0.3333333333333333,1,。,0,6.931736111111111,620.8,24,0,1.04,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
651521059,1676526063,1000340012,02-005.,1675935056,1675935056,1721,职业职场,1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,161.0,13.0,-0.07692307692307693,-0.07692307692307693,0,。,0,6.840358796296297,1635975.0,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
651521189,1676527877,999851462,20-2 技术方案现金流量表的编制 一建 工程经济,1675912637,1675912637,161,职业职场,11,0,0,0,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1917.0,242.0,-0.004132231404958678,-0.004132231404958678,1,。,0,7.120833333333334,15560.363636363636,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
651524212,1676529587,998733083,B站000-青荷水月word(3),1675841357,1675841357,102,职业职场,4,0,0,1,0,1,0,0,9,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,3.0,14.0,7.0,-0.14285714285714285,-0.14285714285714285,0,。,0,7.965625,19156.75,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
651526834,1676528073,999752714,小说写作超过10万字，没被签约是否放弃?,1675907624,1675907624,305,职业职场,8,30,2,161,0,168,70,11,6922,1,0,30.0,2.0,0.0,166.0,176.0,75.0,11.0,7303.0,0.0,435.0,3.0,-0.3333333333333333,-0.3333333333333333,1,。,0,7.181122685185185,213429.25,0,0,3.8666666666666667,4.466666666666667,False,1,0,1,0,0,1,1,0,1,0,0,1
651527869,1676523415,1000143734,听说啊，听说河南考生看到分差哭晕在厕所！没办法这就是地域差异！,1676035200,1675925953,64,职业职场,3,0,0,0,0,0,0,0,40,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,2.0,18.0,-0.05555555555555555,-0.05555555555555555,1,！,0,5.650636574074074,172079.33333333334,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,0,1,0,1
651528702,1676528565,999296138,增强回路,1675866236,1675866236,143,职业职场,1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,63.0,-0.015873015873015872,-0.015873015873015872,0,。,0,7.665844907407408,1635975.0,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
651529624,1676527876,999854858,21- 技术方案现金流量表的编制 一建 工程经济,1675912640,1675912640,161,职业职场,11,0,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1917.0,242.0,-0.004132231404958678,-0.004132231404958678,1,。,0,7.120787037037037,15560.363636363636,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
651530375,1676528049,999759790,对土木学生来说，二建到底是翻身仗还是鸡肋，我的评价有比没有强多了！,1675908353,1675908353,195,职业职场,10,5,5,10,0,20,29,8,1790,1,0,5.0,5.0,0.0,11.0,20.0,29.0,8.0,1842.0,2.0,12.0,2.0,-0.5,-0.5,1,！,0,7.172407407407407,33177.4,0,0,1.8461538461538463,0.5384615384615384,False,1,0,1,0,0,1,1,0,0,1,0,1
651530402,1676525359,1000873415,设计师辞职我们一起拍视频的第一天，大家有什么建议?北漂,1675959472,1675959472,273,职业职场,6,0,0,0,0,3,1,0,154,1,0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,157.0,4.0,676.0,870.0,-0.0011494252873563218,-0.0011494252873563218,1,。,0,6.549618055555555,20407.666666666668,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
651535311,1676528826,999117388,74.外周静脉输液法-护理技能实操教学考核,1675858693,1675858693,357,职业职场,10,0,0,0,0,3,0,0,48,1,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,50.0,3.0,1215.0,184.0,-0.005434782608695652,-0.005434782608695652,0,。,0,7.756168981481482,29719.2,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
651535993,1676528674,999222026,5块的槟榔和50的区别有多大？,1675863277,1675863277,102,职业职场,5,2,0,1,0,1,2,0,201,1,0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,211.0,3.0,580.0,158.0,-0.006329113924050633,-0.006329113924050633,0,？,0,7.7013541666666665,67652.0,0,0,0.0,0.5,False,1,0,1,0,1,0,1,0,0,0,1,1
651537891,1676529288,998892399,只工作不上班 |  30岁自由职业5年 |我的斜杠人生   一个月4w+ |  经验分享,1675848381,1675848382,199,职业职场,10,2,26,29,0,24,11,14,431,1,0,2.0,26.0,0.0,29.0,24.0,11.0,14.0,442.0,2.0,1.0,1.0,-1.0,-1.0,0,。,0,7.880868055555555,17330.8,1,1,2.2,2.0,False,1,0,1,0,1,0,1,0,1,0,0,1
651538453,1676529633,998715449,揭露 内幕！经济独立有多爽，其实 富起来也就 两三年,1675840680,1675840680,162,职业职场,12,2,15,17,0,15,10,15,156,1,0,2.0,15.0,0.0,17.0,16.0,11.0,15.0,164.0,2.0,1.0,5.0,-0.2,-0.2,0,！,0,7.973993055555556,11622.5,0,0,1.0,0.0,False,1,0,1,0,1,0,1,0,0,1,0,1
651540977,1676528064,999755522,3、污水管道混凝土基础@录屏@资料员日常@市政资料,1675907866,1675907866,1574,职业职场,6,2,0,6,0,4,2,1,62,1,0,2.0,0.0,0.0,6.0,4.0,2.0,1.0,67.0,3.0,24.0,7.0,-0.14285714285714285,-0.14285714285714285,1,。,0,7.178217592592593,294766.1666666667,1,0,1.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
651541563,1676528520,999345204,为什么那么多的电工应聘电气工程师助理，这个岗位有什么神秘之处,1675868467,1675868467,237,职业职场,7,3,0,20,0,39,2,1,1673,1,0,3.0,0.0,0.0,21.0,39.0,2.0,1.0,1737.0,4.0,20155.0,483.0,-0.002070393374741201,-0.002070393374741201,1,。,0,7.6395023148148145,13878.857142857143,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
651545765,1676527918,999826736,17- 技术方案现金流量表的编制 一建 工程经济,1675911774,1675911774,161,职业职场,11,0,0,0,0,0,0,0,3,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,1917.0,242.0,-0.004132231404958678,-0.004132231404958678,1,。,0,7.131296296296297,15560.545454545454,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1
651546547,1676525555,1000645271,辽宁省考面试：疫情期间体现中国精神，中国力量，中国担当，怎么理解？,1675947530,1675947530,252,职业职场,7,0,0,1,0,1,0,0,46,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,49.0,4.0,3832.0,1078.0,-0.0009276437847866419,-0.0009276437847866419,0,？,0,6.690104166666667,66212.85714285714,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,0,0,1,1
651549956,1676526351,1000260107,宅家搬砖7月 收入 50多w，只要你肯吃苦熬夜，这两三年你也可以fu起来!,1675929951,1675929951,109,职业职场,10,32,9,19,0,20,15,28,159,1,0,32.0,9.0,0.0,19.0,20.0,15.0,28.0,160.0,3.0,18.0,5.0,-0.2,-0.2,0,。,0,6.902777777777778,39539.2,7,0,1.2857142857142858,0.2857142857142857,False,1,0,1,0,1,0,1,0,1,0,0,1
651551031,1676529390,998844085,你还在复制粘贴做报表？自动化报表一键搞定,1675846435,1675846435,455,职业职场,5,0,0,0,0,0,0,2,52,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,59.0,2.0,432.0,24.0,-0.041666666666666664,-0.041666666666666664,1,？,0,7.90457175925926,709.4,0,0,0.0,0.0,False,1,0,1,0,0,1,1,0,0,0,1,1
651551545,1676528888,998853688,财务总监和CFO是一回事吗？,1675856700,1675848038,83,职业职场,9,41,11,70,0,495,19,18,6132,1,0,41.0,11.0,0.0,70.0,503.0,20.0,18.0,6489.0,6.0,188614.0,88.0,-0.011363636363636364,-0.011363636363636364,0,？,0,7.779953703703704,19396.555555555555,0,0,0.5384615384615384,2.4615384615384617,False,1,0,1,0,1,0,1,0,0,0,1,1
651552790,1676528894,999068294,effective java 3 - 第7章 lambda和stream[43] 方法引用优先于Lambda,1675856531,1675856531,445,职业职场,5,0,0,2,0,3,1,0,43,1,0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,46.0,6.0,813.0,8.0,-0.125,-0.125,0,。,0,7.781979166666667,15681.6,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
651553438,1676528197,999698804,6.3.板平法解析与手算实操--  有梁盖板钢筋计算逻辑解析,1675903998,1675903999,853,职业职场,3,0,0,0,0,0,0,0,10,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,152.0,118.0,-0.00847457627118644,-0.00847457627118644,0,。,0,7.224525462962963,589570.3333333334,0,0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1
651555042,1676525814,1000025376,【逸笔文案】7页4100字材料❗这篇组织生活会剖析材料绝了❗偷偷收藏留着写材料参考❗办公室“笔杆子”写作素材❗,1675940431,1675922678,255,职业职场,8,17,0,181,0,46,3,38,1950,1,0,25.0,0.0,0.0,220.0,55.0,3.0,48.0,2465.0,4.0,16587.0,57.0,-0.017543859649122806,-0.017543859649122806,1,。,0,6.775266203703704,1156.875,1,1,1.0,1.0,False,1,0,1,0,0,1,1,0,1,0,0,1
