video_aid,爬取时间,video_cid,标题,上传时间,审核时间,播放时长,标签分区,标签个数,硬币数,弹幕数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,beh_硬币数,beh_弹幕数,beh_点踩数,beh_收藏数,beh_点赞数,beh_评论数,beh_分享数,beh_播放数,up等级,up粉丝数,up投稿数,up平均每个视频播放量,up平均每个视频点赞数,有无简介,标题样式,有无广告,存留时长,平均标签订阅数,up在最热前500条评论的回复数,up在最热前500条评论的点赞数,最热前500条评论中平均每条评论的回复数,最热前500条评论中平均每条评论的点赞数,是否原创_1,是否原创_2,是否合作_0,是否合作_1,有无简介_0,有无简介_1,有无广告_0,有无广告_1,标题样式_。,标题样式_！,标题样式_？
651751126,1676475400,1007735319,中国“95后”女孩向叙利亚捐助6000包卫生巾,1676372356,1676372357,167,综合,6,1609,451,994,0,27324,1197,325,149022,1,0,2144.0,573.0,0.0,1342.0,37063.0,1781.0,425.0,203793.0,6,155293,10443,-9.575792396820837e-05,-9.575792396820837e-05,1,。,0,1.1926388888888888,6740.5,0,0,2.5517241379310347,120.55862068965517,1,0,1,0,0,1,1,0,1,0,0
651761440,1676479702,1007620784,长相和声音严重不符是什么体验｜《花海》cover,1676366748,1676366748,136,翻唱,6,4720,718,7441,0,21718,989,1872,709095,1,0,6210.0,964.0,0.0,9469.0,27306.0,1085.0,2354.0,929068.0,6,153312,9,-0.1111111111111111,-0.1111111111111111,1,。,0,1.307337962962963,105294.16666666667,3,0,0.836,19.098,1,0,1,0,0,1,1,0,1,0,0
651763912,1676479396,1007611433,喵星人：我所谓，我会出丑！,1676366399,1676366399,199,动物二创,5,3842,586,21946,23,121796,518,15585,1925817,1,0,9387.0,1118.0,0.0,47116.0,249270.0,1029.0,30595.0,3768684.0,6,98688,148,-0.006756756756756757,-0.006756756756756757,0,！,0,1.3078356481481481,764616.8,0,5,0.32598039215686275,12.377450980392156,1,0,1,0,1,0,1,0,0,1,0
651767775,1676476459,1006931050,制作冬季保暖流浪猫窝,1676332212,1676332212,138,喵星人,6,5727,209,657,0,21436,135,43,126402,1,0,6502.0,224.0,0.0,740.0,23917.0,148.0,47.0,142064.0,2,83807,7,-0.14285714285714285,-0.14285714285714285,0,。,0,1.669525462962963,216673.16666666666,0,0,0.2871287128712871,11.752475247524753,1,0,1,0,1,0,1,0,1,0,0
651767891,1676485446,1006966883,在家复刻脆皮烤鸭，妈妈已经三天没打我了。,1676343600,1676336443,546,美食制作,12,2223,2219,1249,0,35973,508,355,385381,1,0,2466.0,2343.0,0.0,1351.0,39092.0,540.0,377.0,420329.0,6,2050277,141,-0.0070921985815602835,-0.0070921985815602835,1,。,0,1.641736111111111,214421.16666666666,13,5,0.5758513931888545,12.201238390092879,1,0,1,0,0,1,1,0,1,0,0
651768213,1676475254,1007727787,贷款暴增，物价抬头，银行也开始缺钱，信心终于回来了？,1676371916,1676371916,580,财经商业,10,1669,48,1523,0,9915,759,640,187741,1,0,1869.0,50.0,0.0,1753.0,11328.0,878.0,776.0,229549.0,6,581088,146,-0.00684931506849315,-0.00684931506849315,1,？,0,1.1960416666666667,51956.6,1,3,3.0238095238095237,35.666666666666664,1,0,1,0,0,1,1,0,0,0,1
651769075,1676475113,1007757511,我妈锐评稻妻女角色,1676373023,1676373023,579,手机游戏,6,1041,2170,1898,0,13052,858,1801,253307,1,0,1438.0,2940.0,0.0,2977.0,19898.0,1164.0,2520.0,363681.0,4,15896,26,-0.038461538461538464,-0.038461538461538464,1,。,0,1.1815972222222222,660280.8333333334,116,304,1.4645669291338583,30.637795275590552,1,0,1,0,0,1,1,0,1,0,0
651774661,1676484288,1005218353,俄罗斯人对流浪地球2观后感,1676253600,1676216193,299,影视杂谈,10,1466,962,1326,0,17813,1282,149,297828,1,0,1608.0,1204.0,0.0,1434.0,19058.0,1352.0,160.0,329210.0,6,44283,137,-0.0072992700729927005,-0.0072992700729927005,1,。,0,2.67,158991.9,36,1,2.046,80.59,1,0,1,0,0,1,1,0,1,0,0
651775833,1676475909,1006637352,画集倒计时，蟾宗,1676301155,1676301155,166,绘画,7,3277,656,870,0,20274,1248,357,322167,1,0,3439.0,674.0,0.0,924.0,21228.0,1313.0,370.0,344722.0,6,436105,84,-0.011904761904761904,-0.011904761904761904,1,。,0,2.022615740740741,143731.0,4,0,0.32064128256513025,5.767535070140281,1,0,1,0,0,1,1,0,1,0,0
651783596,1676484936,1009483645,【mbti拟人/手书】阳光开朗大男孩,1676339435,1676339435,81,绘画,8,994,122,2849,0,6604,195,371,43053,1,0,1160.0,137.0,0.0,3514.0,7983.0,212.0,457.0,53561.0,5,2788,2,-0.5,-0.5,1,。,0,1.684039351851852,137617.125,0,0,0.2913907284768212,20.662251655629138,1,0,1,0,0,1,1,0,1,0,0
651786456,1676484726,1007927367,【龚俊】长白山观雪实录,1676379920,1676379921,252,明星综合,2,8901,4673,3543,0,14362,2537,1988,55648,1,0,9558.0,4797.0,0.0,3821.0,15637.0,2616.0,2067.0,64206.0,6,765519,20,-0.05,-0.05,1,。,0,1.2130324074074075,278582.0,0,0,0.262,37.086,1,0,1,0,0,1,1,0,1,0,0
651790983,1676477579,1007005286,既然是动漫社，做集新番出来也很正常吧？,1676347200,1676329156,1409,短片·手书·配音,4,978,601,908,0,3036,223,422,23705,1,1,2293.0,683.0,0.0,2404.0,7482.0,430.0,929.0,59936.0,4,3851,113,-0.008849557522123894,-0.008849557522123894,1,？,0,1.5090162037037036,91940.0,0,1,0.5517241379310345,9.648275862068965,1,0,0,1,0,1,1,0,0,0,1
651806101,1676477413,1005101950,终极解析《流浪地球2》无论虚实，我们的人一定会完成任务！,1676210837,1676210837,626,影视杂谈,10,17176,983,5926,0,37164,1134,1628,380129,1,0,17765.0,1005.0,0.0,6118.0,38196.0,1147.0,1711.0,397981.0,6,985300,313,-0.003194888178913738,-0.003194888178913738,1,！,0,3.0853703703703705,49975.5,6,2,1.6524663677130045,17.18609865470852,1,0,1,0,0,1,1,0,0,1,0
651813009,1676477907,1005771262,一听就会 一学就废,1676262891,1676262891,72,搞笑,5,695,235,690,0,24103,400,591,309935,1,0,724.0,242.0,0.0,751.0,25769.0,405.0,641.0,336060.0,6,1109140,155,-0.0064516129032258064,-0.0064516129032258064,0,。,0,2.488611111111111,553050.6,0,0,0.3745819397993311,12.85953177257525,1,0,1,0,1,0,1,0,1,0,0
651817982,1676481464,1004678373,真正的埃及人初见《原神》须弥地区的反应！,1676199600,1676193094,702,手机游戏,8,42506,8124,31369,11,140838,3434,12192,1582183,1,1,44886.0,8388.0,0.0,33296.0,147650.0,3540.0,12816.0,1668530.0,6,289163,178,-0.0056179775280898875,-0.0056179775280898875,1,！,0,3.2623148148148147,163353.75,0,0,4.092,165.016,1,0,0,1,0,1,1,0,0,1,0
651836688,1676484636,1006834816,晚了？卡戴珊大姐43岁，带仨娃，终于首次结婚！,1676347200,1676316694,740,时尚潮流,11,1671,610,758,0,6625,259,232,126111,1,0,1833.0,671.0,0.0,865.0,7495.0,273.0,267.0,148315.0,6,177741,92,-0.010869565217391304,-0.010869565217391304,1,？,0,1.5906944444444444,7439.545454545455,15,2,1.2403100775193798,47.6124031007752,1,0,1,0,0,1,1,0,0,0,1
651850670,1676482181,1006810767,"德国室友偷吃双倍辣火鸡面, 这是他大脑发生的反应",1676366400,1676314369,74,美食记录,10,1070,627,999,0,33908,687,333,320068,1,0,1209.0,662.0,0.0,1146.0,38640.0,728.0,384.0,376953.0,6,788746,61,-0.01639344262295082,-0.01639344262295082,0,。,0,1.3400578703703703,550293.8,4,3,0.7181372549019608,43.79656862745098,1,0,1,0,1,0,1,0,1,0,0
651852706,1676481358,1006143627,“如果人人都向往山外，大山里的孩子谁来教育？”,1676279472,1676279472,81,日常,6,5298,225,5411,0,45577,367,287,167656,1,0,6976.0,306.0,0.0,8285.0,58586.0,464.0,373.0,231984.0,6,86648,51,-0.0196078431372549,-0.0196078431372549,0,？,0,2.3366435185185184,17943.333333333332,0,0,0.6991869918699187,38.96341463414634,1,0,1,0,1,0,1,0,0,0,1
651857404,1676483229,1007588565,过节，吃顿好的,1676367297,1676367297,355,美食侦探,10,2338,539,782,0,27605,342,347,261759,1,0,2557.0,568.0,0.0,800.0,29983.0,368.0,395.0,297251.0,6,704769,67,-0.014925373134328358,-0.014925373134328358,1,。,0,1.3418055555555555,578286.5,0,0,0.6511627906976745,25.72093023255814,1,0,1,0,0,1,1,0,1,0,0
651861790,1676483675,1007027569,你连让我拿出元素力的实力都没有，更别说踏入马斯克礁 —— 只荧,1676339841,1676339841,181,手机游戏,8,823,330,2159,0,17806,756,2078,293906,1,0,910.0,357.0,0.0,2596.0,21248.0,794.0,2251.0,330345.0,6,142465,199,-0.005025125628140704,-0.005025125628140704,1,。,0,1.6647453703703703,102363.875,0,0,1.4559748427672956,34.92138364779874,1,0,1,0,0,1,1,0,1,0,0
651877440,1676480543,1008929454,忠诚的壮举与崇高的牺牲，唤来名为帝皇的奇迹【达奇】战锤40K故事,1676462400,1676444727,1300,桌游棋牌,7,9965,2324,3276,0,17222,1323,599,141296,1,0,14182.0,3477.0,0.0,4277.0,23687.0,1913.0,774.0,236591.0,6,815582,315,-0.0031746031746031746,-0.0031746031746031746,1,。,0,0.20998842592592593,76672.28571428571,0,0,2.1130434782608694,32.04565217391304,1,0,1,0,0,1,1,0,1,0,0
651878321,1676481144,1009216594,当 代 玩 家 现 状,1676457096,1676457096,107,综合,13,3565,144,758,0,8873,179,189,77013,1,0,11519.0,339.0,0.0,2718.0,29928.0,289.0,421.0,262124.0,6,3472876,481,-0.002079002079002079,-0.002079002079002079,1,。,0,0.2783333333333333,380828.46153846156,0,0,0.6756756756756757,10.603603603603604,1,0,1,0,0,1,1,0,1,0,0
651909318,1676485556,1009268509,【STAYC】'Teddy Bear' 舞蹈练习室,1676462400,1676459144,208,明星舞蹈,12,672,168,660,0,2298,147,221,15167,1,0,1050.0,225.0,0.0,1317.0,4090.0,204.0,432.0,43432.0,6,93765,74,-0.013513513513513514,-0.013513513513513514,0,。,0,0.2680092592592593,30189.666666666668,0,0,0.18110236220472442,12.362204724409448,1,0,1,0,1,0,1,0,1,0,0
694002716,1676485135,998414612,每次去基本都排队的火烧云到底什么水平？,1676259000,1675826774,445,美食侦探,6,1871,1563,1080,0,20291,832,1594,551485,1,0,1930.0,1642.0,0.0,1122.0,20947.0,859.0,1695.0,585419.0,6,876257,68,-0.014705882352941176,-0.014705882352941176,1,？,0,2.617303240740741,352030.5,1,0,1.6276276276276276,10.64864864864865,1,0,1,0,0,1,1,0,0,0,1
694004493,1676483303,998844945,最“短命”的网红小吃，曾经排队疯抢，如今怎么样了？？？,1676022000,1675852502,531,美食测评,12,10056,6414,7203,79,91140,1898,1052,1932703,1,0,10340.0,6578.0,0.0,7593.0,93210.0,1938.0,1073.0,2013440.0,6,1670357,306,-0.0032679738562091504,-0.0032679738562091504,1,？,0,5.339155092592593,180386.75,0,0,1.997995991983968,39.585170340681366,1,0,1,0,0,1,1,0,0,0,1
694023277,1676485581,1000037518,《原神》胡桃-「牵丝戏此生，化蝶盼相会」,1676020200,1675921207,208,GMV,10,4686,138,5793,0,10885,238,1058,95449,1,1,5881.0,156.0,0.0,7158.0,14065.0,270.0,1192.0,130288.0,6,387189,301,-0.0033222591362126247,-0.0033222591362126247,1,。,0,5.386354166666667,178988.7,0,10,0.4260355029585799,5.023668639053255,1,0,0,1,0,1,1,0,1,0,0
694169280,1676475978,1003530052,巨 型 土 豆 粉,1676121901,1676121901,307,美食制作,12,4348,2615,5014,0,58123,1057,1782,692708,1,0,4442.0,2659.0,0.0,5226.0,60042.0,1065.0,1832.0,721204.0,6,1809497,207,-0.004830917874396135,-0.004830917874396135,1,。,0,4.098113425925926,466012.25,0,0,0.48697394789579157,22.66733466933868,1,0,1,0,0,1,1,0,1,0,0
694177563,1676477655,1003246489,【原神】接头霸王4,1676106932,1676106932,64,手机游戏,4,558,257,7322,0,54324,176,5604,409537,1,0,590.0,262.0,0.0,7657.0,56845.0,182.0,5786.0,427845.0,6,32548,59,-0.01694915254237288,-0.01694915254237288,1,。,0,4.290775462962963,987558.25,10,102,0.448,22.544,1,0,1,0,0,1,1,0,1,0,0
694182254,1676481210,1003367315,失恋后的一个月，情人节前夕兄弟给我介绍了个女朋友...【必拿下08】,1676108869,1676108869,405,日常,8,4195,1186,2691,0,34567,608,680,580222,1,0,4739.0,1336.0,0.0,4186.0,52847.0,671.0,798.0,811043.0,6,218120,91,-0.01098901098901099,-0.01098901098901099,1,。,0,4.309502314814814,8059.5,5,4,0.45260663507109006,14.481042654028435,1,0,1,0,0,1,1,0,1,0,0
694189234,1676484190,1004644054,到了市区您尽管踩油门，剩下的交给我们！,1676189695,1676189695,64,社会,4,14012,688,7885,48,163989,1331,973,872014,1,0,14321.0,693.0,0.0,7951.0,165696.0,1346.0,997.0,884437.0,6,1118816,1486,-0.0006729475100942127,-0.0006729475100942127,1,！,0,3.4085069444444445,3416.5,0,0,1.29,58.29,1,0,1,0,0,1,1,0,0,1,0
694195827,1676484735,1003788458,三年第一次出境，入住香港最便宜酒店，重庆大厦4平米挂壁房,1676120737,1676120737,812,出行,10,8411,19757,4947,96,43667,4941,8992,1893022,1,0,8678.0,20401.0,0.0,5116.0,44974.0,5035.0,9386.0,1979267.0,6,1410053,479,-0.0020876826722338203,-0.0020876826722338203,0,。,0,4.212939814814815,99495.2,38,5,6.869739478957916,57.765531062124246,1,0,1,0,1,0,1,0,1,0,0
694196307,1676478633,1001440254,什么样的男人能让8个美国总统朝思暮想,1676024100,1676005311,887,人文历史,8,4419,2101,6014,0,57819,676,494,699233,1,0,4516.0,2119.0,0.0,6213.0,59464.0,686.0,506.0,721135.0,6,2565161,297,-0.003367003367003367,-0.003367003367003367,1,。,0,5.260798611111111,161959.75,0,0,1.7845117845117846,62.55555555555556,1,0,1,0,0,1,1,0,1,0,0
694198613,1676478968,1003213170,人尔  女子  弓虽,1676105777,1676105777,170,网络游戏,11,1066,239,2774,0,19824,159,917,306854,1,0,1118.0,244.0,0.0,3003.0,21261.0,160.0,959.0,328111.0,6,15089,249,-0.004016064257028112,-0.004016064257028112,0,。,0,4.319340277777778,484333.8181818182,0,0,0.5566037735849056,10.330188679245284,1,0,1,0,1,0,1,0,1,0,0
694204156,1676477928,1001873780,真男人蹿的不是稀，是荣耀与烈焰！,1676024389,1676024389,61,搞笑,10,3550,193,10070,0,68884,390,5947,693186,1,0,3690.0,196.0,0.0,10451.0,70904.0,416.0,6311.0,711799.0,6,557703,77,-0.012987012987012988,-0.012987012987012988,1,！,0,5.249293981481482,92179.2,5,8,0.28523489932885904,15.859060402684564,1,0,1,0,0,1,1,0,0,1,0
694215890,1676478476,1001767280,朋友找你借钱，怎样高情商拒绝,1676019449,1676019449,93,搞笑,8,1554,500,4839,0,119626,817,1292,1368107,1,0,1586.0,592.0,0.0,4994.0,122225.0,836.0,1321.0,1400374.0,6,2307112,312,-0.003205128205128205,-0.003205128205128205,1,。,0,5.3128125,332715.25,0,0,1.1103117505995204,18.350119904076738,1,0,1,0,0,1,1,0,1,0,0
694227627,1676485776,1001352594,大堂经理遭遇史上最大打击,1676000714,1676000715,205,搞笑,4,4010,1273,2429,80,96989,1582,899,1899843,1,0,4033.0,1278.0,0.0,2431.0,97543.0,1585.0,905.0,1917854.0,6,757194,133,-0.007518796992481203,-0.007518796992481203,0,。,0,5.614143518518518,59832.75,0,0,0.922,51.604,1,0,1,0,1,0,1,0,1,0,0
694262341,1676479110,1005011117,大男子主义男友变成了小娇夫,1676286000,1676208880,99,小剧场,5,1161,233,761,0,8777,366,1014,44659,1,0,1398.0,296.0,0.0,1026.0,11364.0,451.0,1298.0,60156.0,6,137289,51,-0.0196078431372549,-0.0196078431372549,1,。,0,2.2350694444444446,621394.2,1,0,0.8888888888888888,27.142222222222223,1,0,1,0,0,1,1,0,1,0,0
694263864,1676478878,1006288203,宋亚轩19岁生日官方主题曲《镜梦》【少年凭一腔热忱 开启未来无限旅程】,1676280000,1676274550,1240,明星综合,5,21891,5288,10521,0,19082,3280,17112,86484,1,0,22897.0,5516.0,0.0,11150.0,20175.0,3429.0,17750.0,94807.0,6,409128,1217,-0.0008216926869350862,-0.0008216926869350862,1,。,0,2.3018287037037037,145011.4,0,0,0.862,77.022,1,0,1,0,0,1,1,0,1,0,0
694268794,1676485797,1006348838,试吃康师傅30周年限定礼盒，5盒泡面188元！太没诚意了,1676289549,1676289549,450,美食测评,12,2580,784,656,0,12412,396,158,197074,1,0,2703.0,827.0,0.0,681.0,13070.0,409.0,170.0,214258.0,6,546266,729,-0.0013717421124828531,-0.0013717421124828531,1,！,0,2.2713888888888887,425000.8333333333,0,8,0.4732824427480916,3.6717557251908395,1,0,1,0,0,1,1,0,0,1,0
694272643,1676475370,1004925352,完全没道理,1676202882,1676202883,153,鬼畜剧场,8,2656,96,1069,0,10687,186,2340,161661,1,0,3069.0,109.0,0.0,1245.0,13509.0,202.0,2635.0,186637.0,6,371927,250,-0.004,-0.004,1,。,0,3.153796296296296,622334.375,1,0,0.3669064748201439,7.877697841726619,1,0,1,0,0,1,1,0,1,0,0
694279733,1676477209,1006266040,俄罗斯媳妇到中国批发市场扫货 直呼太便宜了要回俄罗斯开店!,1676285677,1676285678,299,出行,8,2513,1417,615,0,20018,767,152,339648,1,0,2594.0,1446.0,0.0,632.0,20621.0,787.0,163.0,355121.0,6,644113,304,-0.003289473684210526,-0.003289473684210526,1,。,0,2.2168055555555557,47804.875,0,0,0.88558352402746,7.588100686498856,1,0,1,0,0,1,1,0,1,0,0
694280232,1676484941,1007196923,【oc手书】照进房间里的光/にほしか,1676376000,1676347718,92,短片·手书·配音,10,636,13,882,0,2411,96,75,15821,1,0,814.0,21.0,0.0,1376.0,3153.0,106.0,96.0,22695.0,6,128690,51,-0.0196078431372549,-0.0196078431372549,1,。,0,1.2608912037037037,110506.2,9,3,0.25333333333333335,4.093333333333334,1,0,1,0,0,1,1,0,1,0,0
694291471,1676484918,1007160543,“她微微一笑，白嫩的脸上露出了羞涩的红晕…公子且看 这是妖还是仙？”,1676368912,1676350454,161,中国舞,12,3155,734,5043,0,9787,341,302,112217,1,1,3429.0,744.0,0.0,5370.0,10459.0,361.0,331.0,120947.0,6,816976,278,-0.0035971223021582736,-0.0035971223021582736,1,？,0,1.342662037037037,40393.0,0,2,0.39114391143911437,6.206642066420664,1,0,0,1,0,1,1,0,0,0,1
694302258,1676484249,1007495511,三打高老庄（上）,1676369100,1676362438,211,短片·手书·配音,6,2557,460,882,0,16954,305,413,162214,1,0,2802.0,486.0,0.0,991.0,18330.0,327.0,493.0,193058.0,6,1817463,470,-0.002127659574468085,-0.002127659574468085,1,。,0,1.3327430555555555,445939.0,0,0,0.5961538461538461,8.427884615384615,1,0,1,0,0,1,1,0,1,0,0
694306028,1676485699,1006828359,九转女仆❗是故意的还是不小心的❓【LOVE LIVE！】,1676347553,1676309985,431,宅舞,11,2523,542,4170,0,10663,407,519,130200,1,1,2695.0,548.0,0.0,4439.0,11210.0,421.0,549.0,141301.0,6,607046,146,-0.00684931506849315,-0.00684931506849315,1,！,0,1.598912037037037,84911.0,3,10,0.7293233082706767,8.43233082706767,1,0,0,1,0,1,1,0,0,1,0
694311711,1676483522,1005161063,【STN快报第七季04】在犯罪现场，我一下就知道死的人是谁了,1676215119,1676215119,1595,单机游戏,10,89615,11265,21801,13,103917,2057,3194,1011296,1,0,92087.0,11548.0,0.0,22274.0,106542.0,2085.0,3309.0,1060015.0,6,2125844,1143,-0.0008748906386701663,-0.0008748906386701663,1,。,0,3.1065162037037037,1130.0,0,0,1.052,44.09,1,0,1,0,0,1,1,0,1,0,0
694313623,1676476015,1007806048,《一手骚操作》经典电路故障维修，你以为简单的问题有时不简单。,1676376169,1676376169,820,科工机械,4,2743,865,868,0,8473,522,300,71162,1,0,3691.0,1046.0,0.0,1202.0,12165.0,628.0,396.0,107877.0,6,590748,482,-0.002074688796680498,-0.002074688796680498,0,。,0,1.155625,58926.0,1,0,0.6029850746268657,12.632835820895522,1,0,1,0,1,0,1,0,1,0,0
694313845,1676485826,1006491562,鬼史东：曼总在我直播间说句话，我马上给他上个房管,1676295359,1676295359,333,电子竞技,11,2404,964,615,0,16336,710,455,341963,1,0,2460.0,981.0,0.0,623.0,16712.0,716.0,473.0,357009.0,6,1285842,2329,-0.00042936882782310007,-0.00042936882782310007,1,。,0,2.2044791666666668,405514.9090909091,1,5,2.074074074074074,42.84444444444444,1,0,1,0,0,1,1,0,1,0,0
694316944,1676482571,1007249916,探秘日本神秘中古店！花5W日元能够买到什么好东西！,1676368800,1676352083,623,出行,11,6622,2250,1400,0,29655,497,368,329600,1,0,7242.0,2388.0,0.0,1488.0,32113.0,517.0,405.0,371700.0,6,2177774,396,-0.0025252525252525255,-0.0025252525252525255,1,！,0,1.3167939814814815,108216.18181818182,2,0,0.49038461538461536,5.801282051282051,1,0,1,0,0,1,1,0,0,1,0
694317022,1676483368,1008008855,苏培盛：老婆你大胆的往前走，无所谓我会出手【用苏培盛视角打开甄嬛传】13,1676386757,1676386757,384,影视杂谈,11,3763,791,841,0,15749,247,107,133407,1,0,4554.0,816.0,0.0,1050.0,18447.0,268.0,128.0,171331.0,6,513826,120,-0.008333333333333333,-0.008333333333333333,1,。,0,1.1181828703703705,260805.54545454544,7,14,0.38181818181818183,19.842424242424244,1,0,1,0,0,1,1,0,1,0,0
694325186,1676484989,1007591378,STAYC最新回归曲Teddy Bear MV+首舞台公开,1676366417,1676366417,412,MV,1,726,924,2176,0,10165,2166,2103,203100,2,0,768.0,941.0,0.0,2316.0,10588.0,2259.0,2221.0,219104.0,6,1534273,9545,-0.00010476689366160294,-0.00010476689366160294,1,。,0,1.3723611111111111,680.0,0,0,1.48,66.098,0,1,1,0,0,1,1,0,1,0,0
694328682,1676485279,1006946016,导演开荒解读原神镜头语言,1676336897,1676336897,1072,手机游戏,10,2851,1069,2253,0,9858,759,213,118767,1,0,6127.0,2085.0,0.0,5010.0,22997.0,1289.0,459.0,274331.0,5,6158,55,-0.01818181818181818,-0.01818181818181818,1,。,0,1.7173842592592592,163268.9,5,0,0.5080645161290323,13.018145161290322,1,0,1,0,0,1,1,0,1,0,0
694329372,1676480410,1005148096,顶级特工为救傻白甜女友，重出江湖，电影《机械师2》,1676213444,1676213444,612,影视杂谈,7,1570,842,7639,0,62948,210,437,491729,1,0,1708.0,890.0,0.0,8242.0,67292.0,225.0,486.0,537965.0,5,146026,53,-0.018867924528301886,-0.018867924528301886,1,。,0,3.0898842592592595,111427.71428571429,0,0,0.528169014084507,24.929577464788732,1,0,1,0,0,1,1,0,1,0,0
694334758,1676477065,1007542420,核爆神曲！跪着弹完了《Revolution》-Conny Berghäll Cover-吉他指弹演奏-大树音乐屋,1676376000,1676365788,241,演奏,9,3175,158,1079,0,4394,316,171,45310,1,0,3889.0,172.0,0.0,1422.0,5723.0,388.0,229.0,63253.0,6,406161,807,-0.0012391573729863693,-0.0012391573729863693,1,！,0,1.1697337962962964,81982.11111111111,34,25,0.41037735849056606,3.0141509433962264,1,0,1,0,0,1,1,0,0,1,0
694345426,1676480521,1007764674,爱情真相：爱一个人可以多久？,1676373360,1676373360,312,科学科普,5,8308,998,13156,0,22346,1532,8832,385489,1,0,9818.0,1218.0,0.0,15647.0,26173.0,1740.0,10610.0,467624.0,6,1268724,35,-0.02857142857142857,-0.02857142857142857,1,？,0,1.2402893518518519,51009.0,0,0,1.868,35.904,1,0,1,0,0,1,1,0,0,0,1
